ISBN,서명,남성,여성,sep
9788961770316,완벽한 가족 ,2.0,0.0,남성
9788961772006,평양에 간 둘리,1.0,0.0,남성
9788962192452,누가 진짜 나일까?,1.0,0.0,남성
9788962193015,어느 작은 물방울 이야기,0.0,1.0,여성
9788962223804,그래서 이런 지명이 생겼대요 ,3.0,0.0,남성
9788962450637,신나는 디베이트 :황샘의 토의·토론 학습 코칭! ,2.0,0.0,남성
9788962471793,우리 할아버지는 열다섯 살 소년병입니다,2.0,0.0,남성
9788962472035,나는 안중근이다,0.0,1.0,여성
9788962473544,잘 자라라 내 마음 ,5.0,0.0,남성
9788962473995,엄마 조금만 기다려 주세요 ,0.0,3.0,여성
9788962474046,미움 일기장 ,3.0,0.0,남성
9788962478952,이럴 땐 어떻게 말할까?,0.0,2.0,여성
9788962479157,내 꿈은 슈퍼마켓 주인!,4.0,2.0,남성
9788962515589,2021 최단 전공미술 : 미술 교육학,0.0,3.0,여성
9788962609080,권력의 종말 :다른 세상의 시작 ,1.0,0.0,남성
9788962609639,오래된 생각과의 대화 :homo philosophicus ,0.0,1.0,여성
9788962621952,아픔이 길이 되려면 :정의로운 건강을 찾아 질병의 사회적 책임을 묻다 ,0.0,4.0,여성
9788962622096,이상한 정상가족 :자율적 개인과 열린 공동체를 그리며 ,0.0,4.0,여성
9788962622331,우리는 마약을 모른다 :교양으로 읽는 마약 세계사 ,0.0,1.0,여성
9788962632071,제국적 생활양식을 넘어서 :전 지구적 자본주의 시대의 인간과 자연에 대한 착취 ,0.0,2.0,여성
9788962680393,공주도 똥을 눈다 :윤정 창작 동화 ,0.0,2.0,여성
9788962680966,처음 나라가 생긴 이야기 ,2.0,0.0,남성
9788962681680,지도로 볼 수 없는 우리 땅을 알려 줄게,0.0,1.0,여성
9788962681796,요리하는 돼지 쿡,0.0,3.0,여성
9788962743869,세계명작 - 감동 가득 이야기,0.0,4.0,여성
9788962860320,떡장수 할머니와 호랑이는 구구단을 몰라 :곱셈과 나눗셈 ,0.0,3.0,여성
9788962860672,아기 염소는 경우의 수로 늑대를 이겼어 :짝을 정하거나 한 줄로 서는 방법의 수 ,0.0,3.0,여성
9788963010649,배고픔 없는 세상 ,4.0,0.0,남성
9788963011592,청와대로 간 토리,0.0,1.0,여성
9788963011905,"기다려, 오백원!",0.0,1.0,여성
9788963191577,수상한 학원 ,1.0,0.0,남성
9788963192390,수상한 식당,0.0,4.0,여성
9788963221007,(통계가 빨라지는) 수학력 :빅데이터 분석에 필요한 기본 수학 ,2.0,0.0,남성
9788963221618,(2020-2038) 부의 미래 :미래의 핵심 비즈니스를 전망하다! ,0.0,4.0,여성
9788963293431,이황 - 책벌레,0.0,1.0,여성
9788963293455,신사임당 - 그림 그리는 어머니,0.0,1.0,여성
9788963307091,디지털 게임을 통한 학습 :고등교육에서 학습자 참여를 위한 실제적인 안내 ,0.0,1.0,여성
9788963542959,전기기초이론 ,2.5,0.0,남성
9788963652641,잠에서 깨어나라 ,0.0,3.0,여성
9788963710341,해를 품은 달 :정은궐 장편소설,0.0,1.0,여성
9788963717241,천재소독비 ,0.0,3.0,여성
9788963720036,이선생의 학교폭력 평정기 :우리 교실에 평화의 꽃이 피었다 ,1.0,0.0,남성
9788963790213,국어가 재밌어지는 2학년 맞춤 전래동화 ,2.0,0.0,남성
9788964358306,(난생 처음 한번 공부하는) 미술 이야기,2.0,0.0,남성
9788964562055,똑똑한 부모는 하나만 낳는다 :외동아이가 더 크게 성공하고 행복하게 사는 이유 ,0.0,2.0,여성
9788964711033,경매부자들만 아는 부동산 특수물건 :공매·상가·법정지상권·유치권·지분 ,2.0,0.0,남성
9788964720349,야옹아 네가 궁금해!,0.0,2.0,여성
9788964943991,창의력 뿜뿜! 어린이 셰프 요리책 - 자존감을 높여주는 자기표현 요리 수업,2.0,0.0,남성
9788964944035,"정브르가 알려주는 파충류 체험 백과 - 도마뱀, 카멜레온, 뱀, 거북이를 잘 키우고 싶은 어린이를 위한 생태도감",2.0,0.0,남성
9788964944233,기묘한 과학책 :거대 괴물·좀비·뱀파이어·유령·외계인에 관한 실제적이고 이론적인 존재 증명 ,0.0,2.0,여성
9788964960035,나는 나의 주인 ,4.0,3.0,남성
9788964960769,"지도는 보는 게 아니야, 읽는 거지! ",0.0,4.0,여성
9788964963036,구멍 난 벼루 :김정희와 허련의 그림 이야기 ,1.0,0.0,남성
9788964963456,꿈을 다리는 우리 동네 세탁소 - 이웃들이 들려주는 일과 직업 이야기,2.0,0.0,남성
9788964964125,여기는 마실장이어라 - 나와 이웃을 살리는 우리 동네 꼬꼬마 시장,2.0,0.0,남성
9788965132448,"인간, 즐거움 ",0.0,2.0,여성
9788965133520,유시민의 글쓰기 특강 ,0.0,2.0,여성
9788965135227,빅뱅이 뭐예요?,4.0,0.0,남성
9788965135586,유럽도시기행,2.0,0.0,남성
9788965135692,왜 그렇게 말해 주지 못했을까 :반성합니다. 내 아이를 부수었던 대화를… ,0.0,1.5,여성
9788965135951,읽고 나면 입이 근질근질해지는 한국사 ,0.0,3.0,여성
9788965236504,3층 서기실의 암호 :전 영국 주재 북한공사 태영호의 증언 ,2.0,0.0,남성
9788965402268,디자인 씽킹 플레이북 :불확실성을 기회로 바꿔야 하는 퍼스트 무버를 위한 실용 가이드 ,0.0,2.0,여성
9788965455868,(모바일만 들고 떠나는) 중국 남방도시 여행 :가볍게 자유롭게 새롭게 오늘의 중국을 여행하는 방법 ,0.0,1.0,여성
9788965462415,영자 아줌마네 양장점 ,2.0,0.0,남성
9788965462507,난 꼭 사랑받는 리더가 될 거야!,3.0,0.0,남성
9788965463474,렌트 콜렉터 :캠론 라이트 장편소설 ,0.0,2.0,여성
9788965481522,마인드 스쿨 7 : 예의 좀 지키라니까! - 예의가 쏙~ 익혀지는 책,0.0,5.0,여성
9788965483717,미카엘라 : 달빛 드레스 도난 사건 - 제1회 No.1 마시멜로 픽션 대상 수상작,0.0,3.0,여성
9788965483724,미카엘라,0.0,3.0,여성
9788965483847,슈퍼 독 개꾸쟁,0.0,1.0,여성
9788965483878,슈퍼 독 개꾸쟁,0.0,1.0,여성
9788965592495,어린이를 위한 진짜 공부머리 독서법,1.0,0.0,남성
9788965640066,이것은 미술이 아니다 ,2.0,0.0,남성
9788965676126,감기에 걸렸어요 ,0.0,2.0,여성
9788965676133,신나는 캠핑 ,0.0,2.0,여성
9788965676454,축구를 해요 ,4.0,2.0,남성
9788965677161,"쥬라기 월드 증강현실 백과 - 25주년 특별판, 디지털 마법으로 만나는 공룡 세계",0.0,4.0,여성
9788965705390,시간이 너를 증명한다 ,0.0,2.0,여성
9788965706496,플랜트 패러독스 :우리가 건강해지려고 먹는 '식물들'의 치명적인 역습 ,1.0,0.0,남성
9788965707691,포노 사피엔스 =스마트폰이 낳은 신인류 /Phono sapiens ,0.0,2.0,여성
9788965708063,시간은 흐르지 않는다 :우리의 직관 너머 물리학의 눈으로 본 우주의 시간 ,0.0,2.0,여성
9788965708322,직지 :김진명 장편소설 ,3.0,0.0,남성
9788965745877,공터에서 :김훈 장편소설 ,0.0,3.0,여성
9788965746140,논개 :김별아 장편소설 ,2.0,0.0,남성
9788965746621,해리 :공지영 장편소설 ,5.0,0.0,남성
9788965746829,천년의 질문 :조정래 장편소설 ,4.0,4.0,여성
9788965746836,천년의 질문 :조정래 장편소설 ,4.0,5.0,여성
9788965746843,천년의 질문 :조정래 장편소설 ,2.0,0.0,남성
9788965746867,즐거운 나의 집 :공지영 장편소설 ,3.0,0.0,남성
9788965749868,(최성애·존 가트맨 박사의) 내 아이를 위한 감정코칭 =Emotional coaching for my kids ,0.0,4.0,여성
9788965749899,우리의 불행은 당연하지 않습니다 :대한민국의 불편한 진실을 직시하다 ,0.0,4.0,여성
9788965900597,4구 billiards 레슨 :쉽게 해설한 종합적인 이론과 실전 ,2.0,0.0,남성
9788965962823,"골든아워 :생과 사의 경계, 중증외상센터의 기록 ",0.0,3.5,여성
9788965962830,"골든아워 :생과 사의 경계, 중증외상센터의 기록 ",1.0,0.0,남성
9788965962915,만들어진 진실 :우리는 어떻게 팩트를 편집하고 소비하는가 ,2.0,0.0,남성
9788965963035,미학 수업 :품격 있는 삶을 위한 예술 강의 ,2.0,0.0,남성
9788965963486,여덟 가지 삶의 태도 :나폴레온 힐의 마지막 인생 강의 ,0.0,3.0,여성
9788965963790,"룬샷 :전쟁, 질병, 불황의 위기를 승리로 이끄는 설계의 힘 ",3.0,3.0,여성
9788966071319,거짓말 경연대회 ,2.0,0.0,남성
9788966072170,꼬마 흡혈귀,0.0,4.0,여성
9788966072675,꼬마 흡혈귀,0.0,4.0,여성
9788966072903,그래서 슬펐어?,2.0,0.0,남성
9788966072958,꼬마 흡혈귀,0.0,3.0,여성
9788966073047,꼬마 흡혈귀,0.0,3.0,여성
9788966350278,바다 100층짜리 집 ,4.0,0.0,남성
9788966350940,용기를 내! 할 수 있어,1.0,0.0,남성
9788966350957,똥 도감 - 조사하고 비교하고 기억하는 힘이 생기는,4.0,0.0,남성
9788966351138,내가 잘하는 건 뭘까,0.0,3.0,여성
9788966377022,"돈 되는 주식투자 ETF가 답이다 :주식시장의 대세, 상장지수펀드 ETF를 주목하라! ",2.0,0.0,남성
9788966475407,광해 :류향 장편소설,1.0,0.0,남성
9788966475414,광해 :류향 장편소설,1.0,0.0,남성
9788966660841,주문에 걸린 마을 :황선미 작가와 함께 떠나는 유럽 동화마을 여행 ,0.0,3.0,여성
9788967352882,지구의 밥상 :세계화는 전 세계의 식탁들을 어떻게 점령했는가 ,0.0,2.0,여성
9788967354459,암호해독자 ,0.0,1.0,여성
9788967356514,"미래 공부 :전례 없고, 불확실하며, 원치 않던 변화에 대응하는 방법 ",3.0,0.0,남성
9788967491970,초등학교 입학을 축하합니다! ,0.0,3.0,여성
9788967499679,미스 투리의 신비한 동물들,2.0,0.0,남성
9788967993320,끝나지 않은 무서운 이야기 :오싹한 공포의 세계에서 온 초대장 ,0.0,2.0,여성
9788968305566,나만 알고 싶은 미래 직업,2.0,0.0,남성
9788968331862,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술 ,0.0,6.0,여성
9788968332265,방구석 미술관:가볍고 편하게 시작하는 유쾌한 교양 미술,1.0,0.0,남성
9788968332333,쪼물딱 루씨의 손뜨개 소품 :뜨개질이 즐거워지는 기초 코바늘 모티브 ,0.0,3.0,여성
9788968332449,사랑의 목격 :최유수 에세이 ,1.0,0.0,남성
9788969021212,(우등생으로 만들어 주는) 마법의 정리 정돈 ,0.0,2.0,여성
9788969022462,가슴에 별을 품은 아이,0.0,2.0,여성
9788969022486,꼬복이 (동화로 읽는 '화해'이야기),0.0,2.0,여성
9788969521781,부동산 경매 & 공매 핵심 가이드 - 안전한 재테크 부동산 투자! 경매로 시작해서 공매로 성공하라!,2.0,0.0,남성
9788969890535,왜 그러고 다녀 ,0.0,1.0,여성
9788970127248,"총, 균, 쇠:무기·병균·금속은 인류의 운명을 어떻게 바꿨는가",3.3333333333333335,3.5,여성
9788970128801,잠 :무라카미 하루키 소설 ,1.0,0.0,남성
9788970445434,이중나선,0.0,2.0,여성
9788970572512,치치와 철학자 아빠,2.0,0.0,남성
9788970572529,양파의 왕따 일기,3.0,4.0,여성
9788970673622,행운을 부르는 그림 그리기 :Good luck to you ,0.0,2.0,여성
9788970941431,구리와 구라의 빵만들기=,0.0,3.0,여성
9788970945750,한 입만,0.0,2.0,여성
9788970947150,사자 혼자,1.0,0.0,남성
9788970947273,바삭바삭 갈매기 ,0.0,2.5,여성
9788970947945,달에 가고 싶어요 :사다리부터 로켓까지 달에 가는 36가지 방법 ,0.0,2.0,여성
9788971292440,Kreyszig 공업수학,0.0,2.0,여성
9788971390849,인간이 그리는 무늬 :욕망하는 인문적 통찰의 힘 ,1.0,0.0,남성
9788971728642,(가장 알기 쉽게 배우는) 바로바로 스페인어 독학 단어장 ,2.0,0.0,남성
9788971844595,커피우유와 소보로빵,0.0,3.0,여성
9788971845004,나보다 작은 형,1.0,0.0,남성
9788971861110,현대 AI포석사전 :바둑의 왕좌는 AI(인공지능)가 결정한다 ,2.0,0.0,남성
9788971905999,(캐릭터에 숨을 불어넣는) 시나리오 작가를 위한 심리학 ,0.0,2.0,여성
9788971968710,마당을 나온 암탉 ,0.0,2.0,여성
9788971969526,과수원을 점령하라,0.0,2.0,여성
9788971969762,내가 나인 것,2.0,0.0,남성
9788971992258,"백범일지 - MBC 느낌표 선정도서, 보급판, 백범 김구 자서전",1.0,0.0,남성
9788971998397,사상으로 읽는 동아시아의 미술 ,1.0,0.0,남성
9788971998557,역사의 역사 =History of writing history ,7.0,0.0,남성
9788972590637,무지개 물고기,0.0,2.0,여성
9788972596363,리디아의 정원,3.0,3.0,여성
9788972751465,사이언스? :히가시노 게이고 에세이 ,0.0,2.0,여성
9788972751557,파도가 지나간 후 :상드린 콜레트 소설 ,0.0,3.0,여성
9788972753940,붉은 손가락,0.0,2.0,여성
9788972756194,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,3.6666666666666665,6.75,여성
9788972787044,무기 팔지 마세요!,0.0,4.0,여성
9788972915546,과학혁명의 구조 ,0.0,2.0,여성
9788972917014,바디 :우리 몸 안내서 ,1.0,0.0,남성
9788972917113,거의 모든 것의 역사 ,3.0,0.0,남성
9788972976851,롤랑 바르트가 쓴 롤랑 바르트 ,2.0,0.0,남성
9788972978947,아주 오래된 질문들 :고전철학의 새로운 발견 ,0.0,2.0,여성
9788972979241,(한 손에 잡히는) 생명윤리 :난자 매매부터 유전자 특허까지 ,0.0,2.0,여성
9788973303069,지와 사랑.데미안 - 세계문학 6,1.0,0.0,남성
9788973373970,한강:趙廷來 大河小說,1.0,0.0,남성
9788973374007,한강:趙廷來 大河小說,1.0,0.0,남성
9788973374021,한강:趙廷來 大河小說,1.0,0.0,남성
9788973374038,한강:趙廷來 大河小說,1.0,0.0,남성
9788973374045,한강:趙廷來 大河小說,1.0,0.0,남성
9788973374052,한강:趙廷來 大河小說,1.0,0.0,남성
9788973374069,한강:趙廷來 大河小說,1.0,0.0,남성
9788973377947,(趙廷來 大河小說) 太白山脈,4.0,0.0,남성
9788973378142,(趙廷來 大河小說) 아리랑,0.0,5.0,여성
9788973378333,한강:趙廷來 大河小說,1.0,0.0,남성
9788973378357,한강:趙廷來 大河小說,1.0,0.0,남성
9788973378869,몰입의 즐거움 ,1.0,0.0,남성
9788973388592,혼돈으로부터의 질서 :인간과 자연의 새로운 대화 ,0.0,2.0,여성
9788973818587,타라덩컨,0.0,2.0,여성
9788973818662,타라덩컨,0.0,2.0,여성
9788973819560,타라 덩컨 2 - 하 - 비밀의 책,0.0,2.0,여성
9788973819577,타라 덩컨 3 - 상 - 저주받은 왕홀,0.0,2.0,여성
9788973819584,타라 덩컨 3 - 하 - 저주받은 왕홀,0.0,2.0,여성
9788974271879,새로운 나를 여는 열쇠 :인생 리모델링 제안서 ,0.0,4.0,여성
9788974314811,(졸라맨) 셜록 홈즈의 미스터리 ,0.0,5.0,여성
9788974741242,산타 할아버지가 우리 할아버지라면,1.0,0.0,남성
9788974744472,글로벌 한국사 =한국사와 세계사를 아우른 새로운 역사.Global Korean history ,0.0,2.0,여성
9788974746605,(1학년) 교과서 속 전래동화 쏙쏙 뽑아 읽기 ,6.0,0.0,남성
9788974794002,(달라이 라마가 전하는) 우리가 명상할 때 꼭 알아야 할 것들 ,0.0,3.0,여성
9788974993610,혼자 사는 생쥐 줄리앙,2.0,0.0,남성
9788975357855,(누구나 쉽게 참여할 수 있는) 부동산 경매 ,3.0,0.0,남성
9788976502834,(고정욱 선생님이 들려 주는)광개토대왕,2.0,0.0,남성
9788977704039,民法原論 ,2.0,0.0,남성
9788977801813,(회화로 배우는) 왕초보 프랑스어 :신중성 프랑스어 ,2.0,0.0,남성
9788978496100,(New) 수영교본 =New swimming ,2.0,0.0,남성
9788979196184,검은 집,2.0,0.0,남성
9788979381184,진짜 친구,0.0,4.0,여성
9788979446265,데미안 ,0.0,4.0,여성
9788980407255,성자가 된 옥탑방 의사:바보 의사 장기려,0.0,2.0,여성
9788980408443,받은 편지함:남찬숙 장편 동화,2.0,0.0,남성
9788980408719,내 몸무게가 어때서? ,0.0,2.0,여성
9788981451097,(새로운)초서의 비결,1.0,0.0,남성
9788982501241,주식 투자의 마법 공식 :누구나 쉽게 따라할 수 있는 상위 1%의 주식 투자 비법 ,0.0,3.0,여성
9788982519895,부모교육론 =Parents education ,0.0,2.0,여성
9788982641374,"우린 너무 몰랐다 :해방, 제주4·3과 여순민중항쟁 ",2.0,0.0,남성
9788982641398,"스무살, 반야심경에 미치다 ",5.0,0.0,남성
9788982644030,논어한글역주,1.0,0.0,남성
9788983711892,코스모스 :특별판 ,2.5,6.0,여성
9788983717412,생명의 수학 :21세기 수학과 생물학의 혁명 ,2.0,0.0,남성
9788983718914,김상욱의 양자 공부 :완전히 새로운 현대 물리학 입문 ,0.0,2.0,여성
9788983895264,나무들이 재잘거리는 숲 이야기 =(The) forest story of chattering trees ,0.0,2.0,여성
9788983920720,해리포터와 아즈카반의 죄수,0.0,2.0,여성
9788983925329,해리포터 :마법사의 돌,2.0,0.0,남성
9788983926807,청소년 다빈치 코드 1,3.0,0.0,남성
9788983946690,책이 꼼지락꼼지락 ,2.0,0.0,남성
9788983946966,방관자 :방관자인가? 다음 희생양인가? ,0.0,4.0,여성
9788983948304,브이로그 조작사건,1.0,0.0,남성
9788983948571,나쁜 학생은 없다,1.0,0.0,남성
9788984016958,소똥 밟은 호랑이,2.0,3.0,여성
9788984017931,두근두근 속마음 일기장 - 저학년을 위한 습관 동화,0.0,2.0,여성
9788984128191,5.18 왜곡의 기원과 진실=Gwangju Democratization movement,1.0,0.0,남성
9788984140776,외딴 집 외딴 다락방에서,0.0,4.0,여성
9788984281325,딱지따먹기 (아이들 시로 백창우가 만든 노래),1.0,0.0,남성
9788984282544,도토리 신랑 ,1.0,0.0,남성
9788984288287,뚱이야 같이 놀자,4.0,0.0,남성
9788984288447,킁킁이가 간다!,1.0,0.0,남성
9788984313071,삼국유사를 걷는 즐거움 :이재호와 함께 천년 침묵의 미(美)를 만나다 ,0.0,2.0,여성
9788984315112,엄마 수업 :법륜 스님이 들려주는 우리 아이 지혜롭게 키우는 법 ,0.0,4.0,여성
9788984317413,인생 수업 :잘 물든 단풍은 봄꽃보다 아름답다 ,0.0,2.0,여성
